TimeStamp,Confidence,NOSE_X,NOSE_Y,LEFT_EYE_X,LEFT_EYE_Y,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y
1652878489364,0.78441346,0.61358696,0.22623847,0.62091285,0.21245466,0.61358696,0.21245466,0.65754205,0.21245466,0.64044845,0.21475197,0.6966132,0.26758987,0.62091285,0.2790764,0.7161488,0.3548873,0.6306807,0.3548873,0.6233548,0.3870495,0.59160954,0.39623868,0.7014971,0.4123198,0.64044845,0.42610362,0.68684536,0.5409686,0.61358696,0.5317794,0.6941712,0.66272557,0.6648679,0.60759044
1652878489481,0.7558421,0.6342863,0.23944743,0.6417571,0.22773366,0.6342863,0.2253909,0.6816013,0.21836261,0.6641695,0.22304814,0.7214455,0.2792743,0.64424735,0.2956736,0.73389685,0.3776701,0.6591889,0.37532735,0.64673764,0.3987549,0.63677657,0.40344042,0.716465,0.44092453,0.6591889,0.43623906,0.7089942,0.5674334,0.6243252,0.55337685,0.72642606,0.68222857,0.67662084,0.64708716
1652878489599,0.7355352,0.6446674,0.23296465,0.6524058,0.22325796,0.64208794,0.22325796,0.69625676,0.22083127,0.6653031,0.22568464,0.73236924,0.2814982,0.64724684,0.29605827,0.74010766,0.38584527,0.65756476,0.37856525,0.6446674,0.402832,0.6343495,0.402832,0.72721034,0.4368055,0.670462,0.44893888,0.7297898,0.57027274,0.6343495,0.560566,0.7478461,0.68675315,0.64724684,0.6964599
1652878489728,0.78913605,0.63159937,0.23704559,0.64466393,0.227213,0.6342123,0.22475484,0.6812448,0.22475484,0.65772855,0.227213,0.72043866,0.28866664,0.6394381,0.29849923,0.7256645,0.3845344,0.6525027,0.3869925,0.62376064,0.40911582,0.61592185,0.41157398,0.7230515,0.45090434,0.6603415,0.44844618,0.7256645,0.57872796,0.6394381,0.57872796,0.7517936,0.69426084,0.60808307,0.7016353
1652878489848,0.7622175,0.62743896,0.2542182,0.6378758,0.23949026,0.62482977,0.24194492,0.6744046,0.23703562,0.653531,0.23949026,0.7187611,0.30085653,0.63004816,0.31312975,0.7239795,0.39904252,0.6483126,0.40640646,0.63004816,0.42358902,0.60656536,0.4334076,0.7239795,0.46531805,0.6483126,0.4677727,0.7239795,0.5954145,0.63004816,0.60032386,0.7657267,0.7107831,0.614393,0.7304203
1652878489975,0.7959837,0.60085636,0.25412023,0.61166483,0.24140991,0.60085636,0.24395199,0.6548988,0.24140991,0.6278776,0.24140991,0.7008349,0.29733536,0.6089627,0.31767192,0.70623916,0.39647597,0.62247336,0.4142704,0.61706907,0.4218966,0.5819415,0.4498593,0.6900264,0.47528002,0.6305797,0.47273797,0.68192005,0.61509365,0.6062606,0.61255157,0.75757945,0.6989818,0.6197712,0.744739
1652878490089,0.70956117,0.5839584,0.24333356,0.5954061,0.22987142,0.5810964,0.23256385,0.6326114,0.22717902,0.6097159,0.22987142,0.68126446,0.2837199,0.5868203,0.31064412,0.68698835,0.39141676,0.60113007,0.40487888,0.5925442,0.41564855,0.55820084,0.4318031,0.67840254,0.4587273,0.6154398,0.4587273,0.6297495,0.60950303,0.6068539,0.60950303,0.72419363,0.70104533,0.6240256,0.74412405
1652878490204,0.7454524,0.5721017,0.24542454,0.5808659,0.22893436,0.56625885,0.23168273,0.6130015,0.21794088,0.58963025,0.22618598,0.65974414,0.27840498,0.5837874,0.30588868,0.67142975,0.3855914,0.58963025,0.40482995,0.5750232,0.40482995,0.53996617,0.435062,0.6685084,0.45155224,0.60715866,0.45155224,0.61008006,0.6054609,0.60131586,0.6054609,0.6685084,0.7401309,0.62176573,0.7318858
1652878490283,0.7232566,0.5563573,0.24702953,0.56226707,0.2275707,0.5504476,0.23313037,0.6006803,0.21923117,0.5770414,0.22479083,0.6420484,0.27482793,0.5829511,0.29984647,0.64795816,0.38602147,0.6331838,0.3888013,0.5534025,0.41937956,0.5474927,0.4249392,0.6597776,0.44439808,0.61840945,0.4582973,0.60659003,0.61396825,0.6095449,0.6028489,0.61840945,0.7612996,0.6361387,0.739061
1652878490378,0.73034036,0.5449245,0.24643344,0.55126536,0.23152019,0.5385836,0.23450287,0.58614016,0.22257227,0.5671175,0.23152019,0.62101495,0.27029458,0.59565145,0.2852078,0.62101495,0.38661772,0.62101495,0.38960037,0.5385836,0.42240945,0.5449245,0.4253921,0.6368672,0.4522359,0.6273559,0.45820117,0.592481,0.6073334,0.61150366,0.60435075,0.5797993,0.7654136,0.64003766,0.7475177
1652878490498,0.71522826,0.5094181,0.24722226,0.51259226,0.22930542,0.5094181,0.23527768,0.5538563,0.21736085,0.53798544,0.2233331,0.5792495,0.2740975,0.5855979,0.27708367,0.57290125,0.3965293,0.5855979,0.39354315,0.5443338,0.43833527,0.54750794,0.45027986,0.62051356,0.46521056,0.62686193,0.46222445,0.5665529,0.61750376,0.62368774,0.60555923,0.5633788,0.78472763,0.64908105,0.7488939
1652878490621,0.7088529,0.47050303,0.25778562,0.4737887,0.24233042,0.47050303,0.24542145,0.50993097,0.22378418,0.5066454,0.22687523,0.5230737,0.29796916,0.57235855,0.27324083,0.500074,0.42161077,0.60850084,0.362881,0.40807545,0.44943014,0.55593026,0.43397492,0.60850084,0.46488532,0.6282148,0.45870322,0.5493589,0.6194374,0.6150722,0.59780014,0.5625016,0.78944457,0.6512145,0.74617
1652878490742,0.73317385,0.43510115,0.2736227,0.4384537,0.2515448,0.43510115,0.2515448,0.47533196,0.23892887,0.4686268,0.24208285,0.48538965,0.31777838,0.56249857,0.27046868,0.46192166,0.43762964,0.5960242,0.35562614,0.35128704,0.4407836,0.5524409,0.43132168,0.6094345,0.4597075,0.63290244,0.4565535,0.5490883,0.6110985,0.6161396,0.5953287,0.5692037,0.7814135,0.6563704,0.7372578
1652878490863,0.70389414,0.41720468,0.28803235,0.41389674,0.27247226,0.41389674,0.27247226,0.4436684,0.25380012,0.4436684,0.25068814,0.4602082,0.33160067,0.5528311,0.2631362,0.4436684,0.44674546,0.5925267,0.34093672,0.3378136,0.45296943,0.5495232,0.40006512,0.5925267,0.46541753,0.65207,0.4436334,0.5528311,0.61479455,0.6256063,0.59301037,0.562755,0.7797317,0.6454541,0.73927534
1652878490989,0.76457876,0.40729555,0.29612005,0.40729555,0.274189,0.40729555,0.277322,0.43393764,0.25539103,0.43393764,0.25539103,0.4572495,0.33998203,0.54050606,0.26479003,0.4472587,0.44337106,0.5937903,0.336849,0.34069028,0.44963706,0.5504969,0.39324304,0.5871298,0.47156805,0.65373504,0.43397203,0.5571574,0.61568606,0.6370837,0.58748907,0.57380867,0.78800106,0.65706533,0.7284741
1652878491111,0.76056457,0.40895548,0.29254857,0.40895548,0.2764115,0.40895548,0.27318412,0.4329698,0.25704706,0.43983105,0.25381964,0.46041474,0.3312775,0.5427496,0.26027447,0.45355356,0.44423687,0.583917,0.34095973,0.34377378,0.45069167,0.5324577,0.41841757,0.60107005,0.45714647,0.6456681,0.44423687,0.5633333,0.61206216,0.6319456,0.5894703,0.58048636,0.78311485,0.65939057,0.7347038
1652878491216,0.7652871,0.41360041,0.3013399,0.41360041,0.27894384,0.41360041,0.28214327,0.44760925,0.2629467,0.44760925,0.2629467,0.47821724,0.33973315,0.5462348,0.2629467,0.454411,0.45171344,0.5904463,0.34293258,0.3353801,0.46451113,0.5496357,0.41651964,0.5904463,0.46451113,0.6516622,0.44531456,0.56664014,0.62128353,0.63125694,0.58928925,0.5802437,0.79405314,0.6618649,0.73006445
1652878491310,0.7088528,0.4245241,0.30594844,0.41758108,0.2830873,0.4141096,0.2863532,0.44882458,0.26349208,0.4453531,0.26349208,0.48006812,0.33207542,0.5460266,0.27002385,0.4557676,0.46271038,0.5911562,0.3484048,0.37939453,0.47250798,0.5529697,0.43005162,0.5946277,0.46924207,0.64670026,0.44638097,0.5737986,0.626004,0.6397572,0.5933453,0.5876847,0.7860318,0.66058624,0.7370437
1652878491432,0.7090889,0.4304806,0.3105031,0.42712057,0.29785922,0.42040062,0.29469827,0.46408054,0.27573237,0.46072057,0.27889338,0.50440055,0.32630798,0.5245606,0.2725714,0.48088056,0.47803468,0.5312805,0.3484348,0.41704062,0.5001615,0.46408054,0.3958494,0.6119205,0.46222982,0.64552045,0.44642496,0.5850405,0.6266005,0.6388005,0.6044737,0.59176046,0.80045396,0.6623204,0.7467175
1652878491552,0.7289236,0.424539,0.32222188,0.42808113,0.30889264,0.424539,0.31222495,0.46704444,0.28223413,0.4599602,0.28223413,0.5095499,0.36220956,0.5201763,0.28223413,0.5024657,0.47884047,0.47767085,0.34554803,0.44933385,0.5254928,0.43162325,0.39886498,0.6335241,0.46884346,0.6441505,0.44551733,0.58039236,0.6321267,0.6476926,0.59547126,0.5945608,0.7987422,0.6724875,0.7454252
1652878491675,0.7126308,0.43399262,0.3302763,0.43399262,0.32369563,0.4304951,0.32369563,0.47246534,0.30066317,0.4619728,0.30066317,0.5389182,0.35330877,0.50394297,0.29737282,0.5389182,0.4849227,0.45497775,0.3565991,0.46547028,0.5375684,0.39202237,0.41253504,0.6403463,0.46518067,0.6403463,0.44872892,0.58788353,0.6395692,0.65783393,0.6099561,0.5983761,0.80737704,0.678819,0.74815077
1652878491797,0.7442718,0.43008697,0.34013233,0.43726042,0.32663524,0.42650026,0.32663524,0.47671434,0.3097639,0.45878077,0.30638966,0.5448621,0.36375222,0.47312763,0.3131382,0.5556223,0.49534872,0.41574007,0.36375222,0.47671434,0.54258853,0.37269938,0.4447347,0.6381169,0.46160603,0.6417036,0.4447347,0.59507626,0.6404423,0.6560505,0.6066996,0.598663,0.80578154,0.6775709,0.7484189
1652878491909,0.6942129,0.43193966,0.3423998,0.43554872,0.33221406,0.42472163,0.32881883,0.47524798,0.31184256,0.45359385,0.30505207,0.53660136,0.36956182,0.48607504,0.30505207,0.5474284,0.4985813,0.42833066,0.35937607,0.47524798,0.5359291,0.39584944,0.42049053,0.63765407,0.45783827,0.6412631,0.44765258,0.5979548,0.63778657,0.6593082,0.6004388,0.5979548,0.81094426,0.6809623,0.75322497
1652878492028,0.63211167,0.4354256,0.329752,0.43909037,0.3263043,0.43909037,0.32285658,0.49039724,0.3056181,0.45741424,0.29527497,0.5417041,0.36767668,0.48306772,0.29527497,0.5197155,0.49179384,0.4244313,0.36422896,0.42809606,0.4952415,0.4024426,0.4159445,0.6333235,0.45731685,0.62599397,0.44697374,0.58934623,0.6365972,0.64431787,0.6055679,0.60034055,0.79519135,0.6773009,0.7400282
1652878492168,0.7076722,0.43795153,0.32796732,0.44146392,0.31805432,0.43443918,0.31144562,0.48361257,0.30483696,0.46956304,0.29161963,0.5398107,0.35770634,0.4941497,0.29161963,0.48712498,0.47666246,0.42038962,0.37753233,0.4063401,0.49318415,0.40282768,0.46674946,0.63113284,0.46674946,0.62762046,0.45683646,0.5854718,0.6352706,0.6381576,0.5956186,0.5889842,0.80048734,0.6662567,0.7310963
1652878492275,0.65289074,0.4227592,0.31961218,0.42622697,0.31634977,0.42622697,0.309825,0.48171154,0.29677552,0.45396927,0.29677552,0.52679276,0.3718102,0.5059861,0.29025078,0.4782438,0.46641907,0.4192914,0.34571117,0.4227592,0.5023052,0.40888807,0.44358248,0.61695516,0.47294387,0.6377619,0.45989436,0.5788095,0.6360627,0.6377619,0.603439,0.5892129,0.7959192,0.6585686,0.73067164
1652878492397,0.6680029,0.41944528,0.3310791,0.42281643,0.32473615,0.41607413,0.32473615,0.4632702,0.30887884,0.44978562,0.29936445,0.5340643,0.3691366,0.49023935,0.28667855,0.48686823,0.4928237,0.4969817,0.42939445,0.40933183,0.49916667,0.39584723,0.4071942,0.62508535,0.467452,0.63856995,0.45476615,0.5778892,0.63553965,0.6351988,0.59748197,0.5880027,0.80679864,0.66216797,0.7401979
1652878492519,0.7213675,0.41380087,0.33921713,0.4173393,0.32590187,0.4173393,0.32257307,0.45980015,0.30260018,0.45626172,0.30260018,0.5128762,0.35253236,0.4951842,0.2892849,0.4881074,0.47569844,0.44918492,0.32923067,0.4173393,0.4956714,0.39257044,0.39580697,0.6119516,0.47236964,0.633182,0.45572558,0.5730291,0.6288238,0.6402588,0.60219336,0.59072113,0.80525094,0.6650276,0.73201704
1652878492642,0.7402577,0.4214278,0.3306993,0.417934,0.32083875,0.417934,0.32083875,0.45636582,0.3011176,0.452872,0.29783076,0.5157605,0.34713358,0.49479765,0.30769134,0.49829146,0.4884683,0.5017853,0.3997232,0.42492157,0.50161564,0.38299593,0.41615745,0.6240684,0.47532085,0.63454974,0.4555997,0.5716613,0.6429503,0.6380435,0.60350806,0.5926241,0.8040061,0.66948783,0.73826903
1652878492773,0.7430912,0.41571134,0.32969227,0.40878323,0.31339788,0.40878323,0.31339788,0.45035204,0.30036238,0.43649578,0.2971035,0.51616937,0.34272778,0.4884568,0.30036238,0.5196334,0.48285964,0.41571134,0.38183433,0.45728016,0.5024129,0.3568222,0.4241998,0.6235555,0.45352972,0.6304836,0.44701192,0.57852256,0.63276803,0.6374118,0.6001793,0.58891475,0.79897094,0.66858834,0.7337934
1652878492878,0.7116864,0.42129853,0.32387105,0.41416225,0.31044388,0.41416225,0.31044388,0.44984365,0.2903032,0.44627553,0.28358963,0.51763827,0.33729818,0.4962295,0.29365996,0.50693387,0.48164,0.48195687,0.3809364,0.44984365,0.4917104,0.382049,0.41786107,0.6246825,0.4648561,0.6246825,0.45142895,0.5747285,0.6293386,0.638955,0.5890571,0.5961374,0.7938211,0.66750014,0.7266854
1652878492998,0.7707181,0.4163032,0.31380078,0.41286886,0.30087712,0.41286886,0.29764622,0.45408088,0.2847226,0.45064652,0.2814917,0.5090302,0.3267244,0.5055959,0.28795353,0.4952929,0.41395888,0.48498988,0.3687262,0.41973752,0.478577,0.41973752,0.42042068,0.62923187,0.45919156,0.63266623,0.44626796,0.5742825,0.6239678,0.6395349,0.58196604,0.59488857,0.78874403,0.66700953,0.7273568
1652878493114,0.697991,0.40862724,0.3147337,0.40862724,0.2985617,0.40862724,0.2985617,0.44644576,0.28885847,0.43956968,0.28238964,0.4945785,0.34060892,0.5255209,0.29209286,0.4326936,0.45057863,0.57021564,0.36971855,0.35018033,0.45057863,0.44644576,0.46675062,0.6011581,0.45381302,0.6492908,0.44087544,0.57365364,0.62847084,0.64585274,0.5831892,0.59772,0.790191,0.6664811,0.7157997
1652878493198,0.68949044,0.4124592,0.31319857,0.40895054,0.29999518,0.40895054,0.29999518,0.45456326,0.28019017,0.44052857,0.28019017,0.48964992,0.3264019,0.51070195,0.283491,0.42298523,0.43532965,0.5563147,0.38911787,0.3668465,0.4551347,0.45807192,0.40562207,0.62648815,0.45843548,0.65455747,0.4419313,0.584384,0.6201766,0.64403147,0.5904691,0.5949101,0.7852186,0.6685921,0.7126002
1652878493322,0.7140476,0.4121426,0.30956134,0.4121426,0.2966517,0.4121426,0.2934243,0.44301814,0.27728724,0.43958753,0.27728724,0.49447745,0.31278878,0.52192235,0.28696948,0.42243445,0.4160659,0.50133866,0.38379177,0.38126707,0.40638363,0.42586505,0.40961105,0.62827146,0.44834003,0.6660083,0.43543035,0.5836735,0.61939263,0.6488552,0.5871186,0.60082656,0.7839906,0.67630017,0.7226698
1652878493443,0.6953936,0.41733834,0.30804172,0.4138371,0.29157248,0.4138371,0.29157248,0.4453482,0.2718094,0.441847,0.2718094,0.48736307,0.30145404,0.51537293,0.27839708,0.4068346,0.41344482,0.501368,0.36733094,0.37532347,0.4068571,0.43134326,0.38380018,0.62041,0.45297092,0.6554224,0.4365017,0.5818965,0.6143694,0.64842,0.58472484,0.59590137,0.7757679,0.67292863,0.7197725
1652878493565,0.7105058,0.41905102,0.30580315,0.41905102,0.28666946,0.41905102,0.28666946,0.44955862,0.2675358,0.44955862,0.26434684,0.47667643,0.32174787,0.53091216,0.2675358,0.3987126,0.41422734,0.4902354,0.34725943,0.36820504,0.42379418,0.44616887,0.37595996,0.61565554,0.4461168,0.66311175,0.42698312,0.5817582,0.611942,0.6495529,0.5768636,0.5953171,0.7713894,0.67328095,0.72036624
1652878493682,0.72160363,0.41789132,0.29910353,0.4144644,0.28298396,0.41789132,0.28620785,0.4453065,0.26686436,0.4418796,0.26041654,0.48985618,0.29910353,0.5172714,0.2765361,0.4247451,0.40226877,0.47272173,0.37647745,0.3562071,0.43128395,0.42817202,0.44740355,0.61665154,0.44417962,0.6646282,0.42806005,0.58238256,0.6053753,0.6509205,0.57958394,0.59951705,0.7762427,0.6749089,0.71821225
1652878493809,0.755606,0.41575345,0.29991058,0.40878814,0.28680512,0.41227078,0.28680512,0.44361466,0.2638706,0.44709733,0.2638706,0.49237186,0.28352877,0.49933708,0.28680512,0.4784412,0.38181967,0.45057994,0.37526694,0.40530547,0.4407942,0.39485753,0.42768875,0.6281953,0.43424147,0.64560854,0.4309651,0.5829208,0.60461235,0.6490912,0.5718487,0.59685135,0.76843053,0.6769524,0.7127324
1652878493926,0.7567866,0.4148186,0.30130044,0.40794253,0.2851284,0.41138056,0.28836283,0.44232303,0.265722,0.44232303,0.2624876,0.5042079,0.30130044,0.46982744,0.30130044,0.5007699,0.4209734,0.44576108,0.3789261,0.43200886,0.45008302,0.35637173,0.4209734,0.63829195,0.43391097,0.63829195,0.42420775,0.5798451,0.60533434,0.64172995,0.57299036,0.59703535,0.77352333,0.67954856,0.71206963
1652878494040,0.69917166,0.40701702,0.2878051,0.41054428,0.2712135,0.41054428,0.26789516,0.44581684,0.25462186,0.44581684,0.25130352,0.5022529,0.2878051,0.48461667,0.29112342,0.48814392,0.4139014,0.45992586,0.37739983,0.41407153,0.44708464,0.38938075,0.42717466,0.6257068,0.44044796,0.6257068,0.430493,0.5833798,0.60636413,0.6292341,0.57649916,0.59043425,0.76896197,0.6645066,0.71255046
1652878494171,0.68004537,0.41527802,0.27281526,0.41527802,0.25676566,0.41527802,0.25676566,0.45281035,0.23750608,0.4493983,0.24071601,0.49716678,0.30491453,0.5074029,0.2760252,0.4289261,0.41084212,0.5108149,0.372323,0.3743336,0.43973145,0.4493983,0.40442225,0.616588,0.44936123,0.6302361,0.43010166,0.5756436,0.60985756,0.623412,0.58096826,0.5927037,0.76714396,0.6677685,0.7029454
1652878494292,0.7468693,0.41028565,0.27076903,0.41028565,0.25184515,0.4069331,0.25184515,0.453869,0.23922923,0.44716385,0.23607527,0.4806895,0.30230883,0.5142151,0.2613071,0.4404587,0.37800437,0.4773369,0.3527725,0.3834651,0.42531407,0.4136382,0.41585213,0.60473436,0.44108397,0.6315549,0.43162206,0.57456124,0.6082449,0.62149715,0.5735512,0.58797157,0.76278996,0.6583754,0.6965564
1652878494402,0.74049383,0.4055824,0.27410346,0.4055824,0.2552425,0.402241,0.25838602,0.44567937,0.24266855,0.43899652,0.23952508,0.46906924,0.30868185,0.50916624,0.25209904,0.4356551,0.3872691,0.4790935,0.3621212,0.3654854,0.418704,0.4122652,0.4029866,0.60606724,0.4281345,0.6294572,0.424991,0.5693116,0.60416996,0.6094087,0.572735,0.5893602,0.7613445,0.6561884,0.69218767
1652878494517,0.73459065,0.39977038,0.2859616,0.4031973,0.27306595,0.39977038,0.26984203,0.44432008,0.25372246,0.43061247,0.25372246,0.46830836,0.308529,0.5128581,0.2666181,0.413478,0.37945506,0.46145457,0.36655945,0.35179377,0.41169423,0.413478,0.39879856,0.6122382,0.43426162,0.6430803,0.42136595,0.5642616,0.6083529,0.6259458,0.5728899,0.584823,0.7598769,0.6499341,0.69539857
1652878494642,0.7048387,0.40452713,0.28181735,0.40452713,0.26583767,0.40112993,0.26583767,0.43849877,0.25305387,0.4351016,0.24666199,0.45888177,0.30418894,0.5064421,0.24027015,0.39093846,0.4128509,0.5166336,0.34254023,0.36036396,0.4128509,0.39433563,0.38408744,0.5981656,0.43202654,0.63553447,0.4128509,0.5709883,0.59821546,0.6049599,0.57264787,0.5845769,0.7516206,0.6525203,0.6972895
1652878494762,0.7031858,0.39900616,0.27452192,0.3956387,0.2586821,0.39227128,0.2586821,0.4394153,0.24917816,0.43268043,0.24284224,0.46635476,0.29669768,0.4932942,0.25551412,0.4394153,0.37272888,0.4394153,0.34104922,0.3720667,0.4360882,0.35859698,0.38856873,0.60105205,0.43292028,0.63472635,0.41708043,0.57074517,0.5976545,0.6313589,0.5628069,0.58084744,0.74971694,0.66166586,0.6958615
1652878494886,0.7341184,0.40306488,0.2729169,0.39641923,0.2604129,0.39974204,0.2572869,0.439616,0.24165687,0.43629315,0.23853086,0.48613563,0.29479897,0.47616714,0.2604129,0.47616714,0.40733522,0.41303334,0.33543706,0.41303334,0.44172132,0.3432539,0.39170521,0.61240315,0.42921728,0.6323401,0.41983926,0.5658835,0.59489566,0.6290173,0.5573836,0.5791749,0.751196,0.6555999,0.6918019
1652878495004,0.78039926,0.40305147,0.2811389,0.4063966,0.26855096,0.39970636,0.262257,0.43650278,0.24652208,0.4264674,0.24337508,0.49337,0.2874329,0.44319302,0.25911003,0.5301664,0.43534127,0.38298067,0.34093168,0.4498833,0.43534127,0.3428391,0.39443046,0.6171398,0.41331238,0.61379474,0.40387142,0.57699823,0.58954364,0.6305204,0.55807376,0.5836885,0.746893,0.6572814,0.6996882
1652878495120,0.7107419,0.4021817,0.2698587,0.4056458,0.26334092,0.39871764,0.260082,0.4402865,0.2470465,0.4298943,0.23726986,0.5095678,0.29267085,0.4472146,0.26334092,0.5511367,0.42954376,0.37446916,0.3448129,0.47146305,0.43280268,0.33290032,0.3806606,0.620418,0.4165083,0.59963363,0.39695498,0.57884926,0.58271116,0.62734616,0.5533812,0.57538515,0.748914,0.65505874,0.6935131
1652878495251,0.75985616,0.40113357,0.27279586,0.408136,0.2596205,0.3976323,0.2596205,0.4536521,0.24315122,0.42914343,0.23656355,0.5236768,0.29585278,0.4326447,0.26620817,0.541183,0.4210189,0.37662488,0.3485543,0.4536521,0.43748817,0.33811125,0.3683174,0.62521267,0.4210189,0.60420525,0.40454972,0.5831979,0.58571124,0.6287139,0.55277276,0.57969666,0.7471098,0.6602251,0.69111437
1652878495399,0.7702459,0.42103475,0.27244753,0.42445797,0.2595659,0.41761157,0.2595659,0.46895936,0.24346378,0.45184344,0.24024336,0.5271535,0.2853292,0.46211296,0.2595659,0.5237303,0.43346837,0.39364928,0.34007627,0.4141884,0.43024796,0.36284065,0.36906,0.64011854,0.41414586,0.6195794,0.41736627,0.5956171,0.58804834,0.6366953,0.54940337,0.5956171,0.74906915,0.67092717,0.6878813
1652878495536,0.763162,0.42647174,0.27899432,0.42988378,0.2661546,0.42647174,0.2661546,0.4776522,0.25010496,0.45718002,0.23726529,0.53224474,0.29504395,0.4878883,0.25010496,0.49130034,0.4330708,0.4332958,0.33998293,0.41964766,0.45875022,0.40941158,0.41060132,0.655078,0.42344105,0.64142984,0.41060132,0.60389745,0.59035724,0.655078,0.55825794,0.61413354,0.75085354,0.68919826,0.68986493
1652878495643,0.66280806,0.43079296,0.2927767,0.43079296,0.27992305,0.43079296,0.27992305,0.47519767,0.25742906,0.46495044,0.25421566,0.5025237,0.3152707,0.5332655,0.23814854,0.43762445,0.4309539,0.6015805,0.3184841,0.43079296,0.44059423,0.4683662,0.3409781,0.635738,0.4277405,0.6664797,0.40524656,0.5981647,0.59483856,0.6562325,0.5562774,0.61865926,0.7458694,0.69038993,0.68481433
1652878495759,0.7126308,0.42986938,0.3066742,0.42649823,0.29398835,0.42649823,0.2908169,0.45683858,0.26861665,0.44335398,0.26861665,0.49729237,0.32887447,0.5208904,0.24324493,0.43998283,0.45573297,0.4602097,0.30033126,0.4366117,0.45573297,0.43324053,0.36376056,0.6355095,0.43036127,0.67259204,0.39864665,0.60179794,0.5889345,0.65573627,0.55404836,0.6220249,0.75067914,0.6860767,0.68407834
1652878495885,0.7031858,0.42486313,0.30574262,0.42486313,0.2960289,0.42142135,0.292791,0.4489555,0.27336362,0.44207197,0.2636499,0.4971403,0.33164582,0.5074656,0.23450883,0.45928082,0.44821024,0.46272257,0.29926682,0.43518847,0.46763766,0.41109607,0.357549,0.6244857,0.42230704,0.6692286,0.3964038,0.59695154,0.584202,0.65890336,0.551823,0.61416036,0.74933493,0.68299574,0.6845769
1652878496000,0.6892543,0.4219305,0.2992108,0.4219305,0.2861193,0.41845155,0.2861193,0.44280413,0.2664821,0.446283,0.2599364,0.505425,0.32212085,0.5089039,0.25339067,0.48803028,0.44321695,0.48107243,0.32212085,0.40453583,0.47267273,0.39062005,0.35484952,0.63414556,0.417034,0.67241395,0.3973968,0.5889194,0.58067733,0.6584981,0.55122155,0.60631406,0.75086635,0.6863296,0.6919548
1652878496129,0.7064916,0.42590007,0.29915485,0.42590007,0.28592354,0.42238396,0.2826157,0.4540289,0.26607653,0.4434806,0.25615305,0.51028657,0.3223097,0.51028657,0.24292171,0.5067705,0.42816034,0.5173187,0.38515854,0.4505128,0.48770136,0.38370684,0.35538805,0.6298341,0.41162118,0.6685112,0.40500554,0.5946731,0.5737051,0.661479,0.5604737,0.60522133,0.7424045,0.6860918,0.692787
1652878496244,0.7303403,0.43160823,0.30336055,0.42818874,0.2969267,0.42134982,0.29049286,0.46238342,0.26475748,0.4452861,0.26475748,0.51709485,0.3290959,0.49999756,0.25832364,0.5273533,0.44168812,0.45896396,0.30979437,0.46922234,0.48994187,0.38373566,0.36769894,0.6504541,0.41916963,0.6436152,0.40308505,0.59574264,0.5832326,0.66755146,0.55749726,0.606001,0.7537293,0.6812293,0.6990417
1652878496376,0.7142837,0.4308388,0.30665785,0.4308388,0.29346848,0.4238289,0.29017112,0.47990814,0.26379237,0.44135365,0.26049504,0.53949237,0.3132525,0.4693933,0.25719768,0.55351216,0.4484436,0.4203239,0.31654987,0.47289822,0.49460638,0.38176945,0.38579407,0.6481459,0.4253622,0.6341261,0.4022808,0.58856165,0.5836347,0.6656707,0.5473639,0.60608643,0.74850184,0.6831954,0.692447
1652878496486,0.7674122,0.43012735,0.2991334,0.43355423,0.28623775,0.42327356,0.28301382,0.4746771,0.26367033,0.45068878,0.26367033,0.5397881,0.3088051,0.46096945,0.27334207,0.5637765,0.4442095,0.40956596,0.37005946,0.48495778,0.48934427,0.40613908,0.4474334,0.6425952,0.41841817,0.6254607,0.4022986,0.60147244,0.5860617,0.65972966,0.5570464,0.60147244,0.7537052,0.68371797,0.6860029
1652878496609,0.74899435,0.44193715,0.29903686,0.45247433,0.2858195,0.43491235,0.2858195,0.48408577,0.2593848,0.4489619,0.25608048,0.540284,0.3122542,0.4489619,0.2759065,0.5543335,0.44442767,0.41735044,0.37173226,0.46301147,0.467558,0.41032568,0.447732,0.6421432,0.41138428,0.6175565,0.40477562,0.6035069,0.5898184,0.6561928,0.5501664,0.6035069,0.7550353,0.67726713,0.6889486
1652878496725,0.71522826,0.43575788,0.28893146,0.44640654,0.27891353,0.43575788,0.27557424,0.49255076,0.26221702,0.4641543,0.2521991,0.5457941,0.31898516,0.46770388,0.27223492,0.5386949,0.449218,0.41801012,0.35237822,0.4606048,0.47927177,0.42155966,0.43586078,0.6416321,0.41248563,0.62743384,0.40580705,0.5954879,0.592808,0.64873123,0.54271847,0.602587,0.7497552,0.67712766,0.68630844
